"","ID","kmeans","HAC","DT"
"844",844,"No","Yes","No"
"845",845,"No","Yes","No"
"846",846,"No","Yes","No"
"847",847,"No","Yes","Yes"
"848",848,"Yes","Yes","No"
"849",849,"No","Yes","Yes"
"850",850,"Yes","No","Yes"
"851",851,"No","Yes","No"
"852",852,"No","Yes","No"
"853",853,"No","Yes","Yes"
"854",854,"No","Yes","No"
"855",855,"No","Yes","Yes"
"856",856,"No","Yes","No"
"857",857,"No","Yes","Yes"
"858",858,"Yes","Yes","No"
"859",859,"No","Yes","No"
"860",860,"Yes","Yes","Yes"
"861",861,"Yes","Yes","Yes"
"862",862,"No","Yes","Yes"
"863",863,"Yes","No","Yes"
"864",864,"No","Yes","Yes"
"865",865,"Yes","Yes","No"
"866",866,"No","Yes","Yes"
"867",867,"Yes","Yes","No"
"868",868,"Yes","Yes","No"
"869",869,"No","Yes","No"
"870",870,"No","Yes","No"
"871",871,"No","Yes","Yes"
"872",872,"No","Yes","No"
"873",873,"No","Yes","Yes"
"874",874,"No","Yes","Yes"
"875",875,"No","Yes","No"
"876",876,"No","Yes","Yes"
"877",877,"No","Yes","Yes"
"878",878,"No","Yes","No"
"879",879,"No","Yes","Yes"
"880",880,"No","Yes","Yes"
"881",881,"No","Yes","Yes"
"882",882,"No","Yes","Yes"
"883",883,"No","Yes","Yes"
"884",884,"No","Yes","Yes"
"885",885,"No","Yes","No"
"886",886,"No","Yes","No"
"887",887,"Yes","Yes","Yes"
"888",888,"No","Yes","Yes"
"889",889,"Yes","No","No"
"890",890,"No","Yes","Yes"
"891",891,"No","Yes","Yes"
"892",892,"No","Yes","Yes"
"893",893,"No","Yes","No"
"894",894,"Yes","Yes","Yes"
"895",895,"No","Yes","Yes"
"896",896,"No","Yes","No"
"897",897,"Yes","Yes","No"
"898",898,"No","Yes","Yes"
"899",899,"Yes","Yes","No"
"900",900,"No","Yes","No"
"901",901,"Yes","No","No"
"902",902,"No","Yes","Yes"
"903",903,"No","Yes","Yes"
"904",904,"No","Yes","Yes"
"905",905,"Yes","Yes","No"
"906",906,"Yes","Yes","Yes"
"907",907,"No","Yes","Yes"
"908",908,"No","Yes","Yes"
"909",909,"Yes","Yes","No"
"910",910,"No","Yes","No"
"911",911,"No","Yes","No"
"912",912,"No","Yes","No"
"913",913,"Yes","No","No"
"914",914,"No","Yes","Yes"
"915",915,"Yes","No","No"
"916",916,"No","Yes","Yes"
"917",917,"No","Yes","Yes"
"918",918,"Yes","Yes","Yes"
"919",919,"No","Yes","Yes"
"920",920,"No","Yes","No"
"921",921,"Yes","No","Yes"
"922",922,"Yes","Yes","No"
"923",923,"No","Yes","Yes"
"924",924,"No","Yes","Yes"
"925",925,"No","Yes","Yes"
"926",926,"Yes","No","No"
"927",927,"No","Yes","No"
"928",928,"Yes","Yes","No"
"929",929,"No","Yes","No"
"930",930,"Yes","No","No"
"931",931,"Yes","Yes","No"
"932",932,"Yes","Yes","Yes"
"933",933,"No","Yes","Yes"
"934",934,"Yes","No","No"
"935",935,"No","Yes","No"
"936",936,"No","Yes","No"
"937",937,"No","Yes","No"
"938",938,"Yes","Yes","No"
"939",939,"No","Yes","Yes"
"940",940,"Yes","Yes","Yes"
"941",941,"Yes","No","No"
"942",942,"No","Yes","No"
"943",943,"No","Yes","Yes"
"944",944,"No","Yes","Yes"
"945",945,"Yes","Yes","No"
"946",946,"No","Yes","Yes"
"947",947,"No","Yes","No"
"948",948,"Yes","No","Yes"
"949",949,"No","Yes","Yes"
"950",950,"No","Yes","Yes"
"951",951,"Yes","Yes","No"
"952",952,"Yes","Yes","No"
"953",953,"Yes","Yes","No"
"954",954,"No","Yes","Yes"
"955",955,"No","Yes","Yes"
"956",956,"Yes","Yes","No"
"957",957,"No","Yes","No"
"958",958,"No","Yes","Yes"
"959",959,"No","Yes","Yes"
"960",960,"No","Yes","Yes"
"961",961,"No","Yes","Yes"
"962",962,"Yes","Yes","No"
"963",963,"Yes","Yes","No"
"964",964,"No","Yes","No"
"965",965,"No","Yes","No"
"966",966,"No","Yes","Yes"
"967",967,"No","Yes","Yes"
"968",968,"No","Yes","Yes"
"969",969,"Yes","No","No"
"970",970,"No","Yes","Yes"
"971",971,"Yes","Yes","No"
"972",972,"No","Yes","Yes"
"973",973,"No","Yes","No"
"974",974,"No","Yes","Yes"
"975",975,"Yes","Yes","Yes"
"976",976,"No","Yes","Yes"
"977",977,"No","Yes","Yes"
"978",978,"Yes","Yes","No"
"979",979,"No","Yes","Yes"
"980",980,"Yes","Yes","No"
"981",981,"No","Yes","Yes"
"982",982,"No","Yes","No"
"983",983,"No","Yes","Yes"
"984",984,"No","Yes","No"
"985",985,"Yes","Yes","No"
"986",986,"Yes","Yes","Yes"
"987",987,"No","Yes","Yes"
"988",988,"Yes","Yes","No"
"989",989,"Yes","No","No"
"990",990,"No","Yes","Yes"
"991",991,"Yes","Yes","Yes"
"992",992,"No","Yes","Yes"
"993",993,"Yes","Yes","No"
"994",994,"Yes","Yes","No"
"995",995,"No","Yes","Yes"
"996",996,"Yes","Yes","No"
"997",997,"No","Yes","Yes"
"998",998,"Yes","Yes","No"
"999",999,"Yes","Yes","No"
"1000",1000,"Yes","Yes","No"
"1001",1001,"No","Yes","Yes"
"1002",1002,"No","Yes","No"
"1003",1003,"Yes","No","Yes"
"1004",1004,"Yes","Yes","No"
"1005",1005,"Yes","Yes","No"
"1006",1006,"Yes","Yes","No"
"1007",1007,"No","Yes","Yes"
"1008",1008,"No","Yes","Yes"
"1009",1009,"Yes","Yes","Yes"
"1010",1010,"No","Yes","Yes"
"1011",1011,"Yes","No","Yes"
"1012",1012,"No","Yes","Yes"
"1013",1013,"No","Yes","No"
"1014",1014,"No","Yes","Yes"
"1015",1015,"Yes","Yes","No"
"1016",1016,"No","Yes","No"
"1017",1017,"No","Yes","No"
"1018",1018,"No","Yes","No"
"1019",1019,"No","Yes","Yes"
"1020",1020,"No","Yes","No"
"1021",1021,"No","Yes","Yes"
"1022",1022,"No","Yes","Yes"
"1023",1023,"No","Yes","Yes"
"1024",1024,"Yes","Yes","No"
"1025",1025,"Yes","Yes","No"
"1026",1026,"No","Yes","No"
"1027",1027,"No","Yes","Yes"
"1028",1028,"No","No","Yes"
"1029",1029,"No","Yes","Yes"
"1030",1030,"Yes","Yes","No"
"1031",1031,"No","Yes","Yes"
"1032",1032,"Yes","No","No"
"1033",1033,"Yes","Yes","No"
"1034",1034,"Yes","No","No"
"1035",1035,"No","Yes","Yes"
"1036",1036,"No","Yes","No"
"1037",1037,"Yes","Yes","No"
"1038",1038,"No","Yes","Yes"
"1039",1039,"Yes","Yes","Yes"
"1040",1040,"Yes","Yes","No"
"1041",1041,"No","Yes","No"
"1042",1042,"Yes","Yes","No"
"1043",1043,"Yes","No","No"
"1044",1044,"Yes","Yes","Yes"
"1045",1045,"Yes","Yes","No"
"1046",1046,"No","Yes","Yes"
"1047",1047,"Yes","Yes","No"
"1048",1048,"No","Yes","Yes"
"1049",1049,"Yes","No","No"
"1050",1050,"Yes","Yes","No"
"1051",1051,"No","Yes","No"
"1052",1052,"No","Yes","No"
"1053",1053,"Yes","No","No"
"1054",1054,"No","Yes","Yes"
"1055",1055,"No","Yes","Yes"
"1056",1056,"Yes","No","Yes"
"1057",1057,"No","Yes","No"
"1058",1058,"No","Yes","Yes"
"1059",1059,"Yes","Yes","No"
"1060",1060,"No","Yes","Yes"
"1061",1061,"No","Yes","Yes"
"1062",1062,"No","Yes","Yes"
"1063",1063,"No","Yes","No"
"1064",1064,"No","Yes","Yes"
"1065",1065,"Yes","Yes","No"
"1066",1066,"Yes","No","No"
"1067",1067,"Yes","Yes","Yes"
"1068",1068,"No","Yes","Yes"
"1069",1069,"No","Yes","Yes"
"1070",1070,"No","Yes","Yes"
"1071",1071,"No","Yes","Yes"
"1072",1072,"Yes","Yes","No"
"1073",1073,"No","Yes","Yes"
"1074",1074,"No","Yes","Yes"
"1075",1075,"No","Yes","No"
"1076",1076,"No","Yes","Yes"
"1077",1077,"No","Yes","Yes"
"1078",1078,"Yes","Yes","Yes"
"1079",1079,"Yes","Yes","Yes"
"1080",1080,"No","Yes","Yes"
"1081",1081,"Yes","Yes","No"
"1082",1082,"No","Yes","Yes"
"1083",1083,"No","Yes","No"
"1084",1084,"Yes","Yes","No"
"1085",1085,"No","Yes","Yes"
"1086",1086,"Yes","No","Yes"
"1087",1087,"No","Yes","Yes"
"1088",1088,"No","Yes","Yes"
"1089",1089,"Yes","No","No"
"1090",1090,"No","Yes","Yes"
"1091",1091,"Yes","Yes","No"
"1092",1092,"No","Yes","Yes"
"1093",1093,"No","Yes","No"
"1094",1094,"Yes","Yes","No"
"1095",1095,"No","Yes","No"
"1096",1096,"No","Yes","Yes"
"1097",1097,"No","Yes","Yes"
"1098",1098,"Yes","No","No"
"1099",1099,"Yes","No","No"
"1100",1100,"Yes","Yes","Yes"
"1101",1101,"No","Yes","No"
"1102",1102,"No","Yes","Yes"
"1103",1103,"Yes","No","No"
"1104",1104,"No","Yes","No"
"1105",1105,"Yes","Yes","No"
"1106",1106,"No","Yes","Yes"
"1107",1107,"Yes","Yes","Yes"
"1108",1108,"Yes","No","No"
"1109",1109,"No","Yes","Yes"
"1110",1110,"No","Yes","Yes"
"1111",1111,"No","Yes","Yes"
"1112",1112,"No","Yes","Yes"
"1113",1113,"No","Yes","No"
"1114",1114,"Yes","Yes","No"
"1115",1115,"No","Yes","Yes"
"1116",1116,"No","Yes","No"
"1117",1117,"No","Yes","Yes"
"1118",1118,"No","Yes","No"
"1119",1119,"No","Yes","Yes"
"1120",1120,"Yes","No","No"
"1121",1121,"Yes","Yes","No"
"1122",1122,"No","Yes","Yes"
"1123",1123,"Yes","No","No"
"1124",1124,"Yes","No","No"
"1125",1125,"Yes","No","No"
"1126",1126,"No","Yes","No"
"1127",1127,"No","Yes","No"
"1128",1128,"No","Yes","Yes"
"1129",1129,"No","Yes","Yes"
"1130",1130,"No","Yes","Yes"
"1131",1131,"No","Yes","Yes"
"1132",1132,"No","Yes","Yes"
"1133",1133,"No","Yes","No"
"1134",1134,"No","Yes","Yes"
"1135",1135,"No","Yes","No"
"1136",1136,"Yes","No","No"
"1137",1137,"Yes","Yes","Yes"
"1138",1138,"No","Yes","No"
"1139",1139,"No","Yes","No"
"1140",1140,"Yes","Yes","No"
"1141",1141,"No","Yes","Yes"
"1142",1142,"Yes","Yes","No"
"1143",1143,"Yes","Yes","Yes"
"1144",1144,"Yes","Yes","Yes"
"1145",1145,"No","Yes","Yes"
"1146",1146,"Yes","No","No"
"1147",1147,"No","Yes","Yes"
"1148",1148,"No","Yes","Yes"
"1149",1149,"No","Yes","Yes"
"1150",1150,"No","Yes","Yes"
"1151",1151,"No","Yes","Yes"
"1152",1152,"No","Yes","Yes"
"1153",1153,"Yes","No","No"
"1154",1154,"No","Yes","Yes"
"1155",1155,"No","Yes","Yes"
"1156",1156,"Yes","Yes","No"
"1157",1157,"No","Yes","Yes"
"1158",1158,"Yes","Yes","No"
"1159",1159,"No","Yes","Yes"
"1160",1160,"No","Yes","No"
"1161",1161,"No","Yes","No"
"1162",1162,"No","Yes","Yes"
"1163",1163,"No","Yes","No"
"1164",1164,"No","Yes","Yes"
"1165",1165,"Yes","Yes","Yes"
"1166",1166,"No","Yes","Yes"
"1167",1167,"Yes","Yes","No"
"1168",1168,"No","Yes","Yes"
"1169",1169,"No","Yes","Yes"
"1170",1170,"No","Yes","Yes"
"1171",1171,"No","Yes","Yes"
"1172",1172,"Yes","Yes","Yes"
"1173",1173,"No","Yes","Yes"
"1174",1174,"Yes","Yes","No"
"1175",1175,"No","Yes","Yes"
"1176",1176,"No","Yes","No"
"1177",1177,"No","Yes","Yes"
"1178",1178,"Yes","Yes","No"
"1179",1179,"No","Yes","Yes"
"1180",1180,"No","Yes","No"
"1181",1181,"No","Yes","Yes"
"1182",1182,"Yes","Yes","Yes"
"1183",1183,"No","Yes","Yes"
"1184",1184,"Yes","Yes","No"
"1185",1185,"Yes","Yes","No"
"1186",1186,"No","Yes","Yes"
"1187",1187,"No","Yes","No"
"1188",1188,"Yes","No","No"
"1189",1189,"Yes","Yes","Yes"
"1190",1190,"Yes","Yes","No"
"1191",1191,"Yes","Yes","Yes"
"1192",1192,"No","Yes","No"
"1193",1193,"Yes","Yes","No"
"1194",1194,"Yes","Yes","No"
"1195",1195,"Yes","Yes","No"
"1196",1196,"Yes","No","No"
"1197",1197,"Yes","Yes","No"
"1198",1198,"Yes","Yes","Yes"
"1199",1199,"Yes","No","No"
"1200",1200,"Yes","Yes","Yes"
"1201",1201,"No","Yes","No"
"1202",1202,"No","Yes","No"
"1203",1203,"No","Yes","No"
"1204",1204,"Yes","Yes","Yes"
"1205",1205,"Yes","Yes","Yes"
"1206",1206,"No","Yes","No"
"1207",1207,"No","Yes","Yes"
"1208",1208,"Yes","Yes","No"
"1209",1209,"Yes","Yes","Yes"
"1210",1210,"No","Yes","Yes"
"1211",1211,"Yes","Yes","Yes"
"1212",1212,"No","Yes","Yes"
"1213",1213,"Yes","Yes","No"
"1214",1214,"Yes","Yes","Yes"
"1215",1215,"No","Yes","No"
"1216",1216,"No","Yes","Yes"
"1217",1217,"No","Yes","Yes"
"1218",1218,"No","Yes","No"
"1219",1219,"Yes","Yes","No"
"1220",1220,"No","Yes","No"
"1221",1221,"No","Yes","Yes"
"1222",1222,"No","Yes","No"
"1223",1223,"Yes","Yes","Yes"
"1224",1224,"No","Yes","No"
"1225",1225,"No","Yes","Yes"
"1226",1226,"No","Yes","Yes"
"1227",1227,"No","Yes","Yes"
"1228",1228,"Yes","Yes","No"
"1229",1229,"Yes","Yes","Yes"
"1230",1230,"No","Yes","Yes"
"1231",1231,"No","Yes","No"
"1232",1232,"No","Yes","Yes"
"1233",1233,"No","Yes","Yes"
"1234",1234,"No","Yes","Yes"
"1235",1235,"Yes","Yes","No"
"1236",1236,"No","Yes","Yes"
"1237",1237,"No","Yes","No"
"1238",1238,"Yes","Yes","No"
"1239",1239,"No","Yes","No"
"1240",1240,"No","Yes","Yes"
"1241",1241,"Yes","Yes","No"
"1242",1242,"Yes","Yes","Yes"
"1243",1243,"Yes","Yes","No"
"1244",1244,"No","Yes","Yes"
"1245",1245,"No","Yes","Yes"
"1246",1246,"Yes","Yes","Yes"
"1247",1247,"No","Yes","Yes"
"1248",1248,"Yes","Yes","No"
"1249",1249,"No","Yes","No"
"1250",1250,"Yes","Yes","No"
"1251",1251,"Yes","Yes","No"
"1252",1252,"No","Yes","Yes"
"1253",1253,"No","Yes","No"
"1254",1254,"No","Yes","No"
"1255",1255,"Yes","Yes","Yes"
"1256",1256,"Yes","Yes","No"
"1257",1257,"Yes","Yes","Yes"
"1258",1258,"Yes","Yes","No"
"1259",1259,"No","Yes","Yes"
"1260",1260,"Yes","Yes","No"
"1261",1261,"No","Yes","Yes"
"1262",1262,"No","Yes","Yes"
"1263",1263,"No","Yes","Yes"
"1264",1264,"No","Yes","Yes"
"1265",1265,"No","Yes","No"
"1266",1266,"No","Yes","No"
"1267",1267,"No","Yes","Yes"
"1268",1268,"No","Yes","Yes"
"1269",1269,"Yes","No","No"
"1270",1270,"No","Yes","Yes"
"1271",1271,"Yes","No","No"
"1272",1272,"No","Yes","No"
"1273",1273,"No","Yes","No"
"1274",1274,"No","Yes","Yes"
"1275",1275,"No","Yes","Yes"
"1276",1276,"No","Yes","Yes"
"1277",1277,"Yes","No","No"
"1278",1278,"Yes","Yes","No"
"1279",1279,"No","Yes","No"
"1280",1280,"No","Yes","No"
"1281",1281,"No","Yes","Yes"
"1282",1282,"No","Yes","Yes"
"1283",1283,"No","Yes","Yes"
"1284",1284,"Yes","No","Yes"
"1285",1285,"Yes","No","No"
"1286",1286,"No","Yes","Yes"
"1287",1287,"No","Yes","Yes"
"1288",1288,"No","Yes","Yes"
"1289",1289,"Yes","Yes","No"
"1290",1290,"No","Yes","No"
"1291",1291,"No","Yes","Yes"
"1292",1292,"No","Yes","Yes"
"1293",1293,"Yes","No","No"
"1294",1294,"No","Yes","No"
"1295",1295,"No","Yes","Yes"
"1296",1296,"No","Yes","Yes"
"1297",1297,"No","Yes","Yes"
"1298",1298,"No","Yes","Yes"
"1299",1299,"No","Yes","Yes"
"1300",1300,"Yes","Yes","No"
"1301",1301,"Yes","Yes","Yes"
"1302",1302,"Yes","Yes","No"
"1303",1303,"No","Yes","Yes"
"1304",1304,"Yes","Yes","No"
"1305",1305,"Yes","Yes","Yes"
"1306",1306,"No","Yes","Yes"
"1307",1307,"No","Yes","Yes"
"1308",1308,"No","Yes","Yes"
"1309",1309,"No","Yes","Yes"
"1310",1310,"No","Yes","Yes"
"1311",1311,"Yes","Yes","No"
"1312",1312,"Yes","Yes","No"
"1313",1313,"No","Yes","Yes"
"1314",1314,"No","Yes","No"
"1315",1315,"No","Yes","Yes"
"1316",1316,"No","Yes","Yes"
"1317",1317,"No","Yes","No"
"1318",1318,"No","Yes","Yes"
"1319",1319,"Yes","Yes","No"
"1320",1320,"Yes","Yes","Yes"
"1321",1321,"Yes","Yes","No"
"1322",1322,"Yes","No","No"
"1323",1323,"No","Yes","No"
"1324",1324,"Yes","Yes","No"
"1325",1325,"No","Yes","No"
"1326",1326,"No","Yes","Yes"
"1327",1327,"No","Yes","No"
"1328",1328,"Yes","No","No"
"1329",1329,"Yes","Yes","No"
"1330",1330,"Yes","Yes","Yes"
"1331",1331,"No","Yes","Yes"
"1332",1332,"Yes","Yes","No"
"1333",1333,"Yes","Yes","Yes"
"1334",1334,"No","Yes","Yes"
"1335",1335,"No","Yes","No"
"1336",1336,"No","Yes","No"
"1337",1337,"No","Yes","Yes"
"1338",1338,"Yes","Yes","No"
"1339",1339,"Yes","Yes","No"
"1340",1340,"No","Yes","Yes"
"1341",1341,"No","Yes","Yes"
"1342",1342,"Yes","Yes","No"
"1343",1343,"No","Yes","Yes"
"1344",1344,"No","Yes","Yes"
"1345",1345,"No","Yes","Yes"
"1346",1346,"No","Yes","No"
"1347",1347,"Yes","Yes","No"
"1348",1348,"Yes","Yes","No"
"1349",1349,"Yes","Yes","No"
"1350",1350,"Yes","Yes","No"
"1351",1351,"Yes","Yes","No"
"1352",1352,"No","Yes","Yes"
"1353",1353,"Yes","Yes","Yes"
"1354",1354,"Yes","Yes","No"
"1355",1355,"Yes","No","No"
"1356",1356,"No","Yes","Yes"
"1357",1357,"No","Yes","No"
"1358",1358,"No","Yes","No"
"1359",1359,"Yes","Yes","No"
"1360",1360,"No","Yes","Yes"
"1361",1361,"Yes","Yes","No"
"1362",1362,"Yes","Yes","No"
"1363",1363,"No","No","Yes"
"1364",1364,"Yes","Yes","Yes"
"1365",1365,"No","Yes","No"
"1366",1366,"Yes","Yes","No"
"1367",1367,"Yes","Yes","No"
"1368",1368,"Yes","Yes","Yes"
"1369",1369,"Yes","Yes","No"
"1370",1370,"No","Yes","No"
"1371",1371,"No","Yes","Yes"
"1372",1372,"No","Yes","Yes"
"1373",1373,"No","Yes","No"
"1374",1374,"No","Yes","Yes"
"1375",1375,"No","Yes","No"
"1376",1376,"No","Yes","Yes"
"1377",1377,"No","Yes","No"
"1378",1378,"No","Yes","No"
"1379",1379,"No","Yes","No"
"1380",1380,"No","Yes","No"
"1381",1381,"Yes","Yes","No"
"1382",1382,"Yes","Yes","No"
"1383",1383,"No","Yes","No"
"1384",1384,"Yes","No","No"
"1385",1385,"Yes","No","No"
"1386",1386,"No","Yes","Yes"
"1387",1387,"No","Yes","Yes"
"1388",1388,"Yes","No","No"
"1389",1389,"Yes","No","No"
"1390",1390,"No","Yes","No"
"1391",1391,"Yes","Yes","No"
"1392",1392,"No","Yes","Yes"
"1393",1393,"Yes","Yes","Yes"
"1394",1394,"No","Yes","Yes"
"1395",1395,"Yes","Yes","No"
"1396",1396,"Yes","Yes","No"
"1397",1397,"No","Yes","Yes"
"1398",1398,"No","Yes","No"
"1399",1399,"Yes","No","No"
"1400",1400,"No","Yes","No"
"1401",1401,"No","Yes","No"
"1402",1402,"No","Yes","Yes"
"1403",1403,"No","Yes","No"
"1404",1404,"Yes","Yes","Yes"
"1405",1405,"Yes","Yes","No"
"1406",1406,"Yes","No","No"
"1407",1407,"Yes","No","No"
"1408",1408,"No","Yes","Yes"
"1409",1409,"No","Yes","No"
"1410",1410,"Yes","No","No"
"1411",1411,"No","Yes","Yes"
"1412",1412,"Yes","Yes","No"
"1413",1413,"Yes","Yes","No"
"1414",1414,"Yes","Yes","Yes"
"1415",1415,"No","Yes","Yes"
"1416",1416,"No","Yes","Yes"
"1417",1417,"Yes","Yes","No"
"1418",1418,"Yes","Yes","No"
"1419",1419,"Yes","Yes","Yes"
"1420",1420,"Yes","Yes","Yes"
"1421",1421,"No","Yes","Yes"
"1422",1422,"Yes","Yes","Yes"
"1423",1423,"Yes","Yes","Yes"
"1424",1424,"No","Yes","Yes"
"1425",1425,"No","Yes","No"
"1426",1426,"No","Yes","Yes"
"1427",1427,"Yes","Yes","No"
"1428",1428,"Yes","Yes","No"
"1429",1429,"Yes","Yes","No"
"1430",1430,"No","Yes","Yes"
"1431",1431,"Yes","Yes","No"
"1432",1432,"No","Yes","Yes"
"1433",1433,"No","Yes","Yes"
"1434",1434,"Yes","No","Yes"
"1435",1435,"No","Yes","Yes"
"1436",1436,"No","Yes","Yes"
"1437",1437,"No","Yes","No"
"1438",1438,"No","Yes","Yes"
"1439",1439,"No","Yes","Yes"
"1440",1440,"No","Yes","No"
"1441",1441,"Yes","Yes","Yes"
"1442",1442,"Yes","Yes","No"
"1443",1443,"Yes","No","No"
"1444",1444,"Yes","Yes","Yes"
"1445",1445,"Yes","Yes","No"
"1446",1446,"No","Yes","Yes"
"1447",1447,"No","Yes","Yes"
"1448",1448,"No","Yes","Yes"
"1449",1449,"Yes","Yes","No"
"1450",1450,"No","Yes","No"
"1451",1451,"No","Yes","Yes"
"1452",1452,"Yes","Yes","No"
"1453",1453,"Yes","Yes","Yes"
"1454",1454,"No","Yes","No"
"1455",1455,"No","Yes","Yes"
"1456",1456,"Yes","Yes","Yes"
"1457",1457,"Yes","Yes","No"
"1458",1458,"Yes","No","No"
"1459",1459,"No","Yes","Yes"
"1460",1460,"No","Yes","No"
"1461",1461,"No","Yes","Yes"
"1462",1462,"No","Yes","No"
"1463",1463,"Yes","Yes","No"
"1464",1464,"Yes","No","No"
"1465",1465,"Yes","Yes","Yes"
"1466",1466,"No","Yes","Yes"
"1467",1467,"Yes","Yes","Yes"
"1468",1468,"Yes","Yes","Yes"
"1469",1469,"Yes","Yes","No"
"1470",1470,"Yes","Yes","No"
"1471",1471,"No","Yes","No"
"1472",1472,"Yes","Yes","Yes"
"1473",1473,"No","Yes","Yes"
"1474",1474,"Yes","Yes","No"
"1475",1475,"No","Yes","No"
"1476",1476,"No","Yes","Yes"
"1477",1477,"Yes","Yes","No"
"1478",1478,"No","Yes","Yes"
"1479",1479,"Yes","No","No"
"1480",1480,"No","Yes","No"
"1481",1481,"No","Yes","Yes"
"1482",1482,"No","Yes","No"
"1483",1483,"Yes","Yes","No"
"1484",1484,"No","Yes","Yes"
"1485",1485,"Yes","Yes","No"
"1486",1486,"Yes","No","No"
"1487",1487,"Yes","Yes","No"
"1488",1488,"Yes","Yes","No"
"1489",1489,"Yes","Yes","Yes"
"1490",1490,"No","Yes","No"
"1491",1491,"No","Yes","Yes"
"1492",1492,"Yes","Yes","Yes"
"1493",1493,"No","Yes","Yes"
"1494",1494,"No","Yes","No"
"1495",1495,"Yes","Yes","No"
"1496",1496,"No","Yes","Yes"
"1497",1497,"No","Yes","No"
"1498",1498,"Yes","Yes","No"
"1499",1499,"Yes","Yes","Yes"
"1500",1500,"No","Yes","Yes"
"1501",1501,"No","Yes","No"
"1502",1502,"No","Yes","No"
"1503",1503,"No","Yes","No"
"1504",1504,"Yes","Yes","No"
"1505",1505,"Yes","Yes","No"
"1506",1506,"No","Yes","No"
"1507",1507,"No","Yes","No"
"1508",1508,"No","Yes","Yes"
"1509",1509,"No","Yes","Yes"
"1510",1510,"No","Yes","No"
"1511",1511,"No","Yes","Yes"
"1512",1512,"No","Yes","No"
"1513",1513,"No","Yes","No"
"1514",1514,"Yes","Yes","Yes"
"1515",1515,"No","Yes","Yes"
"1516",1516,"No","Yes","No"
"1517",1517,"Yes","Yes","Yes"
"1518",1518,"No","Yes","Yes"
"1519",1519,"Yes","Yes","No"
"1520",1520,"Yes","No","No"
"1521",1521,"No","Yes","No"
"1522",1522,"No","Yes","No"
"1523",1523,"No","Yes","Yes"
"1524",1524,"No","Yes","Yes"
"1525",1525,"Yes","Yes","Yes"
"1526",1526,"No","Yes","Yes"
"1527",1527,"No","Yes","No"
"1528",1528,"Yes","Yes","No"
"1529",1529,"No","Yes","No"
"1530",1530,"No","Yes","No"
"1531",1531,"Yes","No","No"
"1532",1532,"Yes","No","No"
"1533",1533,"Yes","No","No"
"1534",1534,"No","Yes","No"
"1535",1535,"No","Yes","Yes"
"1536",1536,"No","Yes","Yes"
"1537",1537,"Yes","Yes","Yes"
"1538",1538,"Yes","Yes","No"
"1539",1539,"Yes","Yes","Yes"
"1540",1540,"No","Yes","Yes"
"1541",1541,"No","Yes","Yes"
"1542",1542,"No","Yes","No"
"1543",1543,"Yes","Yes","No"
"1544",1544,"Yes","Yes","No"
"1545",1545,"Yes","Yes","No"
"1546",1546,"Yes","Yes","No"
"1547",1547,"Yes","Yes","Yes"
"1548",1548,"Yes","Yes","No"
"1549",1549,"Yes","No","No"
"1550",1550,"Yes","No","No"
"1551",1551,"No","Yes","No"
"1552",1552,"Yes","Yes","Yes"
"1553",1553,"No","Yes","No"
"1554",1554,"Yes","Yes","No"
"1555",1555,"Yes","Yes","Yes"
"1556",1556,"No","Yes","Yes"
"1557",1557,"Yes","Yes","Yes"
"1558",1558,"Yes","Yes","No"
"1559",1559,"No","Yes","No"
"1560",1560,"No","Yes","No"
"1561",1561,"No","Yes","Yes"
"1562",1562,"No","Yes","No"
"1563",1563,"No","Yes","Yes"
"1564",1564,"No","Yes","Yes"
"1565",1565,"Yes","Yes","No"
"1566",1566,"No","Yes","No"
"1567",1567,"No","Yes","No"
"1568",1568,"Yes","No","No"
"1569",1569,"No","Yes","No"
"1570",1570,"No","Yes","Yes"
"1571",1571,"No","Yes","No"
"1572",1572,"No","Yes","Yes"
"1573",1573,"No","Yes","Yes"
"1574",1574,"No","Yes","No"
"1575",1575,"Yes","Yes","No"
"1576",1576,"No","Yes","No"
"1577",1577,"No","Yes","No"
"1578",1578,"Yes","Yes","No"
"1579",1579,"No","Yes","Yes"
"1580",1580,"Yes","Yes","Yes"
"1581",1581,"No","Yes","No"
"1582",1582,"No","Yes","No"
"1583",1583,"Yes","No","No"
"1584",1584,"No","Yes","Yes"
"1585",1585,"Yes","Yes","No"
"1586",1586,"Yes","Yes","No"
"1587",1587,"No","Yes","Yes"
"1588",1588,"No","Yes","Yes"
"1589",1589,"Yes","Yes","Yes"
"1590",1590,"Yes","Yes","No"
"1591",1591,"No","Yes","Yes"
"1592",1592,"No","Yes","Yes"
"1593",1593,"Yes","Yes","No"
"1594",1594,"No","Yes","Yes"
"1595",1595,"No","Yes","No"
"1596",1596,"No","Yes","Yes"
"1597",1597,"No","Yes","No"
"1598",1598,"Yes","No","No"
"1599",1599,"Yes","No","No"
"1600",1600,"No","Yes","Yes"
"1601",1601,"No","Yes","Yes"
"1602",1602,"No","Yes","Yes"
"1603",1603,"Yes","Yes","No"
"1604",1604,"Yes","No","No"
"1605",1605,"Yes","No","No"
"1606",1606,"No","Yes","No"
"1607",1607,"Yes","No","No"
"1608",1608,"Yes","Yes","No"
"1609",1609,"Yes","Yes","No"
"1610",1610,"No","Yes","Yes"
"1611",1611,"No","Yes","Yes"
